gamma1,gamma2,alpha,nu
1.295918367346939,2.7755102040816326,6.1403993068553655,11.179939822758838
1.295918367346939,2.8571428571428568,5.565984018555568,10.774063500376876
1.295918367346939,2.9387755102040813,5.1204544797581075,10.408577210294489
1.295918367346939,3.020408163265306,4.761758408354186,10.077895632330163
1.295918367346939,3.1020408163265305,4.464892769779925,9.777410329174703
1.295918367346939,3.1836734693877546,4.213928026148958,9.503285259928868
1.295918367346939,3.265306122448979,3.9981661186643493,9.252301627462305
1.295918367346939,3.346938775510204,3.810117168996685,9.021738705296382
1.295918367346939,3.4285714285714284,3.6443576349610476,8.809281266707428
1.295918367346939,3.510204081632653,3.4968492023101723,8.612946932989328
1.295918367346939,3.591836734693877,3.3645136194084193,8.431028610061714
1.295918367346939,3.6734693877551017,3.2449570239430936,8.26204847712393
1.295918367346939,3.7551020408163263,3.13628533920542,8.104720908102227
1.295918367346939,3.836734693877551,3.0369771893950377,7.957922362290701
1.295918367346939,3.9183673469387754,2.9457942439775335,7.820666766144663
1.295918367346939,4.0,2.8617166619452683,7.692085242843558
1.3469387755102042,0.0,3.3030679322069596,332.9649918907373
1.3469387755102042,0.08163265306122448,3.565950238625225,321.15870461953796
1.3469387755102042,0.16326530612244897,3.974355605035876,339.6550258581711
1.3469387755102042,0.24489795918367346,4.570258314694478,337.78919912387687
1.3469387755102042,0.32653061224489793,15.577752786270995,286.11546492245816
1.3469387755102042,0.4081632653061224,18.2329784309264,286.89398191923897
1.3469387755102042,0.4897959183673469,7.856963343286192,330.80632365527345
1.3469387755102042,0.5714285714285714,24.87067804600132,288.4997004261071
1.3469387755102042,0.6530612244897959,109.31159895154303,281.4864898146602
1.3469387755102042,0.7346938775510203,159.3263196225543,339.3081679894836
1.3469387755102042,0.8163265306122448,184.99637304566338,319.9542664187769
1.3469387755102042,0.8979591836734693,17512.458605381144,139.05665075298566
1.3469387755102042,0.9795918367346939,9475.331301650443,82.72846532851256
1.3469387755102042,1.0612244897959182,4616.103477877627,59.983918366322456
1.3469387755102042,1.1428571428571428,36596.89418139083,47.0414182835402
1.3469387755102042,1.2244897959183672,4721.873773229132,39.13886503033126
1.3469387755102042,1.3061224489795917,70367.91429906848,33.70352944967397
1.3469387755102042,1.3877551020408163,141264.42697034637,29.73466965438851
1.3469387755102042,1.4693877551020407,70991.1607351652,26.713490475488236
1.3469387755102042,1.5510204081632653,9037.639920830756,24.333959165183956
1.3469387755102042,1.6326530612244896,10454.253664819167,22.412318953501554
1.3469387755102042,1.7142857142857142,8725.166202866923,20.82928648655286
1.3469387755102042,1.7959183673469385,131540.56311222934,19.50119735225027
1.3469387755102042,1.8775510204081631,127857.13335008972,18.371373182205957
1.3469387755102042,1.9591836734693877,23373.989214268964,17.396488013126525
1.3469387755102042,2.0408163265306123,121150.30470860691,16.551482114503436
1.3469387755102042,2.1224489795918364,29659.300992798897,15.808659027342172
1.3469387755102042,2.204081632653061,115668.27686957555,15.150603546004266
1.3469387755102042,2.2857142857142856,27271.9934497422,14.564128760967728
1.3469387755102042,2.36734693877551,99508.20552395782,14.038050501192178
1.3469387755102042,2.4489795918367343,365268.0813194687,13.563495201030076
1.3469387755102042,2.530612244897959,1327894.4300403325,13.133202721091154
1.3469387755102042,2.6122448979591835,63522.39566523126,12.741259773798811
1.3469387755102042,2.693877551020408,70.77556661118004,12.374265326406402
1.3469387755102042,2.7755102040816326,13.964456212997646,11.856117831160342
1.3469387755102042,2.8571428571428568,9.92248239913728,11.394000648223637
1.3469387755102042,2.9387755102040813,8.088989300992322,10.979496670445322
1.3469387755102042,3.020408163265306,6.983670982558784,10.605786254126034
1.3469387755102042,3.1020408163265305,6.2238551404563545,10.267285399019535
1.3469387755102042,3.1836734693877546,5.659994393351262,9.959378054328086
1.3469387755102042,3.265306122448979,5.2199684846032195,9.678215166584295
1.3469387755102042,3.346938775510204,4.864136259720614,9.420561825684779
1.3469387755102042,3.4285714285714284,4.568654335445743,9.1836795894787
1.3469387755102042,3.510204081632653,4.318200669403063,8.965234886359534
1.3469387755102042,3.591836734693877,4.102416546125133,8.763226990833026
1.3469387755102042,3.6734693877551017,3.9140113177386437,8.575930856838326
1.3469387755102042,3.7551020408163263,3.7476831128243795,8.40185135012624
1.3469387755102042,3.836734693877551,3.5994703147483778,8.239686310405318
1.3469387755102042,3.9183673469387754,3.4663442769750183,8.088296516389983
1.3469387755102042,4.0,3.3459438945201043,7.946681092591342
1.3979591836734695,0.0,3.4700563410117318,330.7579871003656
1.3979591836734695,0.08163265306122448,3.8007077214429845,334.96239316143254
1.3979591836734695,0.16326530612244897,4.226503596253925,339.70979950195647
1.3979591836734695,0.24489795918367346,14.088298149212719,294.0664467743396
1.3979591836734695,0.32653061224489793,16.54590533113936,294.8807195923283
1.3979591836734695,0.4081632653061224,19.346407703111172,295.7186436022779
1.3979591836734695,0.4897959183673469,21.688366532887073,297.86191757532526
1.3979591836734695,0.5714285714285714,26.447305157698175,297.43117086315385
1.3979591836734695,0.6530612244897959,121.87263932473621,289.23050016001633
1.3979591836734695,0.7346938775510203,167.81952382952136,334.2096932531028
1.3979591836734695,0.8163265306122448,339.1617533242163,342.371209651203
1.3979591836734695,0.8979591836734693,550.3650876303077,126.13287725730997
1.3979591836734695,0.9795918367346939,1464.1778954575375,78.33457943729378
1.3979591836734695,1.0612244897959182,71682.09333276442,57.44969576871836
1.3979591836734695,1.1428571428571428,72058.03998959858,45.78827030854939
1.3979591836734695,1.2244897959183672,31650.56780512169,38.2832530846005
1.3979591836734695,1.3061224489795917,10799.591848488348,33.11028806656656
1.3979591836734695,1.3877551020408163,72954.6690627384,29.299087185568673
1.3979591836734695,1.4693877551020407,36749.25738687962,26.384559934495062
1.3979591836734695,1.5510204081632653,9475.564473676644,24.07461246864066
1.3979591836734695,1.6326530612244896,6675.475462094184,22.203175822552687
1.3979591836734695,1.7142857142857142,8684.42614166631,20.658223052933618
1.3979591836734695,1.7959183673469385,263090.19859277015,19.356863714700843
1.3979591836734695,1.8775510204081631,8775.280654324504,18.251990818157758
1.3979591836734695,1.9591836734693877,32789.87500473128,17.296417405615216
1.3979591836734695,2.0408163265306123,31152.099348155665,16.465067905433852
1.3979591836734695,2.1224489795918364,120047.46470146626,15.73255801229719
1.3979591836734695,2.204081632653061,235295.80095659167,15.08422365386505
1.3979591836734695,2.2857142857142856,14838.472494217338,14.505669686730359
1.3979591836734695,2.36734693877551,14587.47121337249,13.98624088268421
1.3979591836734695,2.4489795918367343,155437.36909220187,13.517248333315477
1.3979591836734695,2.530612244897959,295962.48726140487,13.091807887144984
1.3979591836734695,2.6122448979591835,561466.2844368399,12.704035957873902
1.3979591836734695,2.693877551020408,288373.93244565127,12.349148293027625
1.3979591836734695,2.7755102040816326,134963.45376302645,12.023073224843316
1.3979591836734695,2.8571428571428568,474201.59436100523,11.722447757179172
1.3979591836734695,2.9387755102040813,887304.4608657015,11.444379517114555
1.3979591836734695,3.020408163265306,27943.68847380371,11.186462118523579
1.3979591836734695,3.1020408163265305,15.003381512120296,10.811324858011218
1.3979591836734695,3.1836734693877546,10.435633166967037,10.464718654991882
1.3979591836734695,3.265306122448979,8.450820781314205,10.149129551716278
1.3979591836734695,3.346938775510204,7.274066733854853,9.860690498193279
1.3979591836734695,3.4285714285714284,6.472466320470562,9.596146637398094
1.3979591836734695,3.510204081632653,5.881027237350609,9.352738837278082
1.3979591836734695,3.591836734693877,5.421330103231554,9.128112860132205
1.3979591836734695,3.6734693877551017,5.0506861703873955,8.920247805802218
1.3979591836734695,3.7551020408163263,4.743597004263166,8.72739923354303
1.3979591836734695,3.836734693877551,4.483763426926522,8.548053548534698
1.3979591836734695,3.9183673469387754,4.260212092179194,8.380891141087734
1.3979591836734695,4.0,4.065246058720184,8.224756373802583
1.4489795918367347,0.0,3.6635720736323445,337.8046867211426
1.4489795918367347,0.08163265306122448,4.045641596534807,343.0070113733387
1.4489795918367347,0.16326530612244897,12.681677366860153,302.06907749258363
1.4489795918367347,0.24489795918367346,14.974166317667521,302.91169555358283
1.4489795918367347,0.32653061224489793,17.551885886492048,303.78300774377954
1.4489795918367347,0.4081632653061224,20.531021255161715,304.6750049923327
1.4489795918367347,0.4897959183673469,24.025829109803166,305.5784293174722
1.4489795918367347,0.5714285714285714,28.153440074613968,306.4833999965882
1.4489795918367347,0.6530612244897959,25.22329712561212,336.36340261512123
1.4489795918367347,0.7346938775510203,485.1960431812011,341.14262488372975
1.4489795918367347,0.8163265306122448,2514.2301405370176,275.54022638367724
1.4489795918367347,0.8979591836734693,4202.194531206465,115.76711527468069
1.4489795918367347,0.9795918367346939,722.8721860433385,74.38478148996785
1.4489795918367347,1.0612244897959182,21977.320695707138,55.3700773334825
1.4489795918367347,1.1428571428571428,74251.30264390053,44.62408123149114
1.4489795918367347,1.2244897959183672,2969.067431743864,37.498863522714885
1.4489795918367347,1.3061224489795917,74899.88349728366,32.53376427344123
1.4489795918367347,1.3877551020408163,18909.03491493555,28.88588447923304
1.4489795918367347,1.4693877551020407,9404.235775112571,26.062910081872307
1.4489795918367347,1.5510204081632653,5720.46255435378,23.820199552167995
1.4489795918367347,1.6326530612244896,8905.401608505479,22.000937853599495
1.4489795918367347,1.7142857142857142,2591.0791988570227,20.491592217889355
1.4489795918367347,1.7959183673469385,1018.353654709512,19.220892535404968
1.4489795918367347,1.8775510204081631,259383.18889164276,18.136715889727856
1.4489795918367347,1.9591836734693877,2859.0761289760108,17.196398670597098
1.4489795918367347,2.0408163265306123,576.6197160805145,16.37988555443839
1.4489795918367347,2.1224489795918364,61395.75005717727,15.658264688369725
1.4489795918367347,2.204081632653061,15257.872953980783,15.018863914734156
1.4489795918367347,2.2857142857142856,7219.357650780352,14.448008178842501
1.4489795918367347,2.36734693877551,1347.7879140485034,13.93549449700452
1.4489795918367347,2.4489795918367343,160245.1729073496,13.471214884324896
1.4489795918367347,2.530612244897959,80592.42414901269,13.050995233006134
1.4489795918367347,2.6122448979591835,161925.17829975585,12.667406472743362
1.4489795918367347,2.693877551020408,162778.17369712313,12.315925300097545
1.4489795918367347,2.7755102040816326,141304.68198278817,11.992981894025169
1.4489795918367347,2.8571428571428568,1169.5228070270953,11.695230923209458
1.4489795918367347,2.9387755102040813,125884.08350715149,11.419323140724352
1.4489795918367347,3.020408163265306,166297.26064856048,11.163502616088254
1.4489795918367347,3.1020408163265305,83789.6295549885,10.925424973285704
1.4489795918367347,3.1836734693877546,671997.817713479,10.703240811269714
1.4489795918367347,3.265306122448979,675648.7027151745,10.495593580506728
1.4489795918367347,3.346938775510204,1358650.3781366735,10.300968216014413
1.4489795918367347,3.4285714285714284,19.261296021052182,10.050465394449674
1.4489795918367347,3.510204081632653,11.832776383371371,9.778822244620596
1.4489795918367347,3.591836734693877,9.263150865314833,9.528694432025372
1.4489795918367347,3.6734693877551017,7.849644171788641,9.29770474624248
1.4489795918367347,3.7551020408163263,6.922939447811508,9.083810292169515
1.4489795918367347,3.836734693877551,6.2550199121672785,8.885245776639945
1.4489795918367347,3.9183673469387754,5.744036228186212,8.700477980631696
1.4489795918367347,4.0,5.336724846669971,8.528168908372368
1.5,0.0,3.856365048124262,337.51730934360137
1.5,0.08163265306122448,11.333890373449565,310.12707779261825
1.5,0.16326530612244897,13.494151677778037,310.99060536087205
1.5,0.24489795918367346,15.88116478731908,311.88752221026664
1.5,0.32653061224489793,18.61890274479155,312.8107255278751
1.5,0.4081632653061224,21.80643838218416,313.7518161840866
1.5,0.4897959183673469,41.2782553855221,339.15905083092974
1.5,0.5714285714285714,131.53044087486032,338.19553915614256
1.5,0.6530612244897959,114.5992291144804,338.4770076554971
1.5,0.7346938775510203,327.0912272705223,334.8687546292184
1.5,0.8163265306122448,2492.765039348289,226.28184255997508
1.5,0.8979591836734693,2728.5973630532703,106.94488970820511
1.5,0.9795918367346939,682.2265498165599,70.91929700015599
1.5,1.0612244897959182,3030.6939096513643,53.542945745463804
1.5,1.1428571428571428,6641.012975481439,43.54577072049138
1.5,1.2244897959183672,38472.782948390304,36.74572620406234
1.5,1.3061224489795917,77216.43991277761,32.00499227162721
1.5,1.3877551020408163,37743.75028061513,28.47833407409172
1.5,1.4693877551020407,9295.968647731472,25.755566521448515
1.5,1.5510204081632653,9455.908579232499,23.57866075864512
1.5,1.6326530612244896,8863.477686820626,21.805086207437917
1.5,1.7142857142857142,1413.0937385594511,20.329248491313535
1.5,1.7959183673469385,8606.651967804613,19.08445086128712
1.5,1.8775510204081631,8339.347101122621,18.020615782666823
1.5,1.9591836734693877,64751.60312207509,17.095720268104344
1.5,2.0408163265306123,31890.646998959972,16.29499861028886
1.5,2.1224489795918364,8095.024871090309,15.584791579361836
1.5,2.204081632653061,70177.70755736157,14.953595061945789
1.5,2.2857142857142856,41003.77566340416,14.39156087645254
1.5,2.36734693877551,10398.64976532031,13.884752148382692
1.5,2.4489795918367343,82590.54391071311,13.42663698997544
1.5,2.530612244897959,165942.70806663524,13.01089201896417
1.5,2.6122448979591835,166793.50625027297,12.631104664817977
1.5,2.693877551020408,165545.28762392048,12.282958758478966
1.5,2.7755102040816326,9986.129655234468,11.963119023594802
1.5,2.8571428571428568,9460.671944599091,11.667888179868147
